<SemiconductorModuleTests>
	<SequenceName>	<StepName>	<StepId>	<TestName>	<TestNumber>	<Pin>	<LowLimitExpression>	<HighLimitExpression>	<ComparisonType>	<ScalingFactor>	<Units>	<EvaluationType>	<FailBin>	<PublishedDataId>	<TestDataSource>	<DynamicPAT_Enabled>	<DynamicPAT_TestNumber>	<DynamicPAT_TestName>	<DynamicPAT_FailBin>	<DynamicPAT_LowLimit>	<DynamicPAT_HighLimit>	
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	214		1	1	GELE			Numeric Limit	17	2		False						
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	215		1	1	GELE			Numeric Limit	17	3		False						
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	216		1	1	GELE			Numeric Limit	17	4		False						
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	217		1	1	GELE			Numeric Limit	17	5		False						
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	218		1	1	GELE			Numeric Limit	17	6		False						
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	219		1	1	GELE			Numeric Limit	17	7		False						
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	220		1	1	GELE			Numeric Limit	17	8		False						
	ADuM225_qc_flow	func_50Mbps_3p0_3p0	ID#:IR1tOrPt7xGyL6hZXyCkjD	func_50Mbps_3p0_3p0	221		1	1	GELE			Numeric Limit	17	9		False						
	ADuM225_qc_flow	func_75MHz_3p0_3p0	ID#:Ih1tOrPt7xGyL6hZXyCkjD	tt_func_75MHz_3p0_3p0	30000048				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	func_75MHz_3p0_3p0	ID#:Ih1tOrPt7xGyL6hZXyCkjD	func_75MHz_3p0_3p0	222		1	1	GELE			Numeric Limit	17	0		False						
	ADuM225_qc_flow	func_75MHz_3p0_3p0	ID#:Ih1tOrPt7xGyL6hZXyCkjD	func_75MHz_3p0_3p0	223		1	1	GELE			Numeric Limit	17	1		False						
	ADuM225_qc_flow	func_75MHz_3p0_3p0	ID#:Ih1tOrPt7xGyL6hZXyCkjD	func_75MHz_3p0_3p0	224		1	1	GELE			Numeric Limit	17	2		False						
	ADuM225_qc_flow	func_slow_speed_3p0_3p0	ID#:Ix1tOrPt7xGyL6hZXyCkjD	tt_func_slow_speed_3p0_3p0	30000049				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	func_slow_speed_3p0_3p0	ID#:Ix1tOrPt7xGyL6hZXyCkjD	func_slow_speed_3p0_3p0	225		1	1	GELE			Numeric Limit	17	0		False						
	ADuM225_qc_flow	input_output_levels_3p0_3p0	ID#:JB1tOrPt7xGyL6hZXyCkjD	tt_input_output_levels_3p0_3p0	30000050				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	input_output_levels_3p0_3p0	ID#:JB1tOrPt7xGyL6hZXyCkjD	VOL_20uA	226		-0.05	0.1	GELE			Numeric Limit	11	VOL_20uA		False						
	ADuM225_qc_flow	input_output_levels_3p0_3p0	ID#:JB1tOrPt7xGyL6hZXyCkjD	VOL_2mA	227		-0.05	0.4	GELE			Numeric Limit	11	VOL_2mA		False						
	ADuM225_qc_flow	input_output_levels_3p0_3p0	ID#:JB1tOrPt7xGyL6hZXyCkjD	VOL_4mA	228		-0.05	0.4	GELE			Numeric Limit	11	VOL_4mA		False						
	ADuM225_qc_flow	input_output_levels_3p0_3p0	ID#:JB1tOrPt7xGyL6hZXyCkjD	VOH_20uA	229		2.9	3.1	GELE			Numeric Limit	11	VOH_20uA		False						
	ADuM225_qc_flow	input_output_levels_3p0_3p0	ID#:JB1tOrPt7xGyL6hZXyCkjD	VOH_2mA	230		2.6	3.1	GELE			Numeric Limit	11	VOH_2mA		False						
	ADuM225_qc_flow	input_output_levels_3p0_3p0	ID#:JB1tOrPt7xGyL6hZXyCkjD	VOH_4mA	231		2.6	3.1	GELE			Numeric Limit	11	VOH_4mA		False						
	ADuM225_qc_flow	Tr_prop_delay_1M_4p5_4p5	ID#:JR1tOrPt7xGyL6hZXyCkjD	tt_Tr_prop_delay_1M_4p5_4p5	30000051				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	Tr_prop_delay_1M_4p5_4p5	ID#:JR1tOrPt7xGyL6hZXyCkjD	tPLH_VOA_4p5_4p5	242		0.000000004	0.00000001	GELE			Numeric Limit	15	tPLH_VOA_4p5_4p5		False						
	ADuM225_qc_flow	Tr_prop_delay_1M_4p5_4p5	ID#:JR1tOrPt7xGyL6hZXyCkjD	tPLH_VOB_4p5_4p5	243		0.000000004	0.00000001	GELE			Numeric Limit	15	tPLH_VOB_4p5_4p5		False						
	ADuM225_qc_flow	Tf_prop_delay_1M_4p5_4p5	ID#:Jh1tOrPt7xGyL6hZXyCkjD	tt_Tf_prop_delay_1M_4p5_4p5	30000052				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	Tf_prop_delay_1M_4p5_4p5	ID#:Jh1tOrPt7xGyL6hZXyCkjD	tPHL_VOA_4p5_4p5	244		0.000000004	0.00000001	GELE			Numeric Limit	15	tPHL_VOA_4p5_4p5		False						
	ADuM225_qc_flow	Tf_prop_delay_1M_4p5_4p5	ID#:Jh1tOrPt7xGyL6hZXyCkjD	tPHL_VOB_4p5_4p5	245		0.000000004	0.00000001	GELE			Numeric Limit	15	tPHL_VOB_4p5_4p5		False						
	ADuM225_qc_flow	pulse_width_distortion_1M_4p5_4p5	ID#:Jx1tOrPt7xGyL6hZXyCkjD	tt_pulse_width_distortion_1M_4p5_4p5	30000053				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	pulse_width_distortion_1M_4p5_4p5	ID#:Jx1tOrPt7xGyL6hZXyCkjD	tPWD_VOA_4p5_4p5	246		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOA_4p5_4p5		False						
	ADuM225_qc_flow	pulse_width_distortion_1M_4p5_4p5	ID#:Jx1tOrPt7xGyL6hZXyCkjD	tPWD_VOB_4p5_4p5	247		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOB_4p5_4p5		False						
	ADuM225_qc_flow	ch_ch_match_1M_4p5_4p5	ID#:KB1tOrPt7xGyL6hZXyCkjD	tt_ch_ch_match_1M_4p5_4p5	30000054				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	ch_ch_match_1M_4p5_4p5	ID#:KB1tOrPt7xGyL6hZXyCkjD	tPSKCD_Fall_4p5_4p5	248		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Fall_4p5_4p5		False						
	ADuM225_qc_flow	ch_ch_match_1M_4p5_4p5	ID#:KB1tOrPt7xGyL6hZXyCkjD	tPSKCD_RiseFall_4p5_4p5	249		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_RiseFall_4p5_4p5		False						
	ADuM225_qc_flow	ch_ch_match_1M_4p5_4p5	ID#:KB1tOrPt7xGyL6hZXyCkjD	tPSKCD_Rise_4p5_4p5	250		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Rise_4p5_4p5		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	tt_func_1Mbps_4p5_4p5	30000055				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	251		1	1	GELE			Numeric Limit	17	0		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	252		1	1	GELE			Numeric Limit	17	1		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	253		1	1	GELE			Numeric Limit	17	2		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	254		1	1	GELE			Numeric Limit	17	3		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	255		1	1	GELE			Numeric Limit	17	4		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	256		1	1	GELE			Numeric Limit	17	5		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	257		1	1	GELE			Numeric Limit	17	6		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	258		1	1	GELE			Numeric Limit	17	7		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	259		1	1	GELE			Numeric Limit	17	8		False						
	ADuM225_qc_flow	func_1Mbps_4p5_4p5	ID#:KR1tOrPt7xGyL6hZXyCkjD	func_1Mbps_4p5_4p5	260		1	1	GELE			Numeric Limit	17	9		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	tt_func_5Mbps_4p5_4p5	30000056				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	261		1	1	GELE			Numeric Limit	17	0		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	262		1	1	GELE			Numeric Limit	17	1		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	263		1	1	GELE			Numeric Limit	17	2		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	264		1	1	GELE			Numeric Limit	17	3		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	265		1	1	GELE			Numeric Limit	17	4		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	266		1	1	GELE			Numeric Limit	17	5		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	267		1	1	GELE			Numeric Limit	17	6		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	268		1	1	GELE			Numeric Limit	17	7		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	269		1	1	GELE			Numeric Limit	17	8		False						
	ADuM225_qc_flow	func_5Mbps_4p5_4p5	ID#:Kh1tOrPt7xGyL6hZXyCkjD	func_5Mbps_4p5_4p5	270		1	1	GELE			Numeric Limit	17	9		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	tt_func_50Mbps_4p5_4p5	30000057				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	271		1	1	GELE			Numeric Limit	17	0		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	272		1	1	GELE			Numeric Limit	17	1		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	273		1	1	GELE			Numeric Limit	17	2		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	274		1	1	GELE			Numeric Limit	17	3		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	275		1	1	GELE			Numeric Limit	17	4		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	276		1	1	GELE			Numeric Limit	17	5		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	277		1	1	GELE			Numeric Limit	17	6		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	278		1	1	GELE			Numeric Limit	17	7		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	279		1	1	GELE			Numeric Limit	17	8		False						
	ADuM225_qc_flow	func_50Mbps_4p5_4p5	ID#:Kx1tOrPt7xGyL6hZXyCkjD	func_50Mbps_4p5_4p5	280		1	1	GELE			Numeric Limit	17	9		False						
	ADuM225_qc_flow	func_75MHz_4p5_4p5	ID#:LB1tOrPt7xGyL6hZXyCkjD	tt_func_75MHz_4p5_4p5	30000058				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	func_75MHz_4p5_4p5	ID#:LB1tOrPt7xGyL6hZXyCkjD	func_75MHz_4p5_4p5	281		1	1	GELE			Numeric Limit	17	0		False						
	ADuM225_qc_flow	func_75MHz_4p5_4p5	ID#:LB1tOrPt7xGyL6hZXyCkjD	func_75MHz_4p5_4p5	282		1	1	GELE			Numeric Limit	17	1		False						
	ADuM225_qc_flow	func_75MHz_4p5_4p5	ID#:LB1tOrPt7xGyL6hZXyCkjD	func_75MHz_4p5_4p5	283		1	1	GELE			Numeric Limit	17	2		False						
	ADuM225_qc_flow	func_slow_speed_4p5_4p5	ID#:LR1tOrPt7xGyL6hZXyCkjD	tt_func_slow_speed_4p5_4p5	30000059				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	func_slow_speed_4p5_4p5	ID#:LR1tOrPt7xGyL6hZXyCkjD	func_slow_speed_4p5_4p5	284		1	1	GELE			Numeric Limit	17	0		False						
	ADuM225_qc_flow	input_output_levels_4p5_4p5	ID#:Lh1tOrPt7xGyL6hZXyCkjD	tt_input_output_levels_4p5_4p5	30000060				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	input_output_levels_4p5_4p5	ID#:Lh1tOrPt7xGyL6hZXyCkjD	VOL_20uA	285		-0.05	0.1	GELE			Numeric Limit	11	VOL_20uA		False						
	ADuM225_qc_flow	input_output_levels_4p5_4p5	ID#:Lh1tOrPt7xGyL6hZXyCkjD	VOL_2mA	286		-0.05	0.4	GELE			Numeric Limit	11	VOL_2mA		False						
	ADuM225_qc_flow	input_output_levels_4p5_4p5	ID#:Lh1tOrPt7xGyL6hZXyCkjD	VOL_4mA	287		-0.05	0.4	GELE			Numeric Limit	11	VOL_4mA		False						
	ADuM225_qc_flow	input_output_levels_4p5_4p5	ID#:Lh1tOrPt7xGyL6hZXyCkjD	VOH_20uA	288		4.4	4.6	GELE			Numeric Limit	11	VOH_20uA		False						
	ADuM225_qc_flow	input_output_levels_4p5_4p5	ID#:Lh1tOrPt7xGyL6hZXyCkjD	VOH_2mA	289		4.1	4.6	GELE			Numeric Limit	11	VOH_2mA		False						
	ADuM225_qc_flow	input_output_levels_4p5_4p5	ID#:Lh1tOrPt7xGyL6hZXyCkjD	VOH_4mA	290		4.1	4.6	GELE			Numeric Limit	11	VOH_4mA		False						
	ADuM225_qc_flow	LEAKAGE_5p5_5p5	ID#:Lx1tOrPt7xGyL6hZXyCkjD	tt_LEAKAGE_5p5_5p5	30000061				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_qc_flow	LEAKAGE_5p5_5p5	ID#:Lx1tOrPt7xGyL6hZXyCkjD	Iin_low_VDD1	301		-0.000001	0.000001	GELE			Numeric Limit	13	Iin_low_VDD1		False						
	ADuM225_qc_flow	LEAKAGE_5p5_5p5	ID#:Lx1tOrPt7xGyL6hZXyCkjD	Iin_high_VDD1	302		-0.000001	0.000001	GELE			Numeric Limit	13	Iin_high_VDD1		False						
	ADuM225_qc_flow	PowerDown	ID#:MB1tOrPt7xGyL6hZXyCkjD	tt_PowerDown	30000062				LOG			Numeric Limit			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	continuity	ID#:MR1tOrPt7xGyL6hZXyCkjD	tt_continuity	40000000							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	continuity	ID#:MR1tOrPt7xGyL6hZXyCkjD	pos_diode	5		0.35	0.71	GELE			Numeric Limit	8	pos_diode		False						
	ADuM225_handtest	continuity	ID#:MR1tOrPt7xGyL6hZXyCkjD	neg_diode			-0.7	-0.35	GELE			Numeric Limit	8	neg_diode		False						
	ADuM225_handtest	idle_supply_current_N0_1p9_1p9	ID#:Mh1tOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N0_1p9_1p9	40000001							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	idle_supply_current_N0_1p9_1p9	ID#:Mh1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_1p9_1p9	265		0.0033811	0.0092189	GELE			Numeric Limit	7	IDD_VDD1_high_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N0_1p9_1p9	ID#:Mh1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_1p9_1p9			0.0005316	0.0017684	GELE			Numeric Limit	7	IDD_VDD2_high_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N0_1p9_1p9	ID#:Mh1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_1p9_1p9			0.0005396	0.0011604	GELE			Numeric Limit	7	IDD_VDD1_low_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N0_1p9_1p9	ID#:Mh1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_1p9_1p9			0.0005261	0.0017739	GELE			Numeric Limit	7	IDD_VDD2_low_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N1_1p9_1p9	ID#:Mx1tOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N1_1p9_1p9	40000002							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	idle_supply_current_N1_1p9_1p9	ID#:Mx1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_1p9_1p9	268		0.0005396	0.0011604	GELE			Numeric Limit	7	IDD_VDD1_high_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N1_1p9_1p9	ID#:Mx1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_1p9_1p9			0.0005261	0.0017739	GELE			Numeric Limit	7	IDD_VDD2_high_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N1_1p9_1p9	ID#:Mx1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_1p9_1p9			0.0033811	0.0092189	GELE			Numeric Limit	7	IDD_VDD1_low_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N1_1p9_1p9	ID#:Mx1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_1p9_1p9			0.0005316	0.0017684	GELE			Numeric Limit	7	IDD_VDD2_low_1p9_1p9		False						
	ADuM225_handtest	dynamic_supply_current_1Mbps_1p9_1p9	ID#:NB1tOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_1Mbps_1p9_1p9	40000003							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	dynamic_supply_current_1Mbps_1p9_1p9	ID#:NB1tOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD1_1p9_1p9	275		0.0007113	0.0057887	GELE			Numeric Limit	9	IDD_1MB_VDD1_1p9_1p9		False						
	ADuM225_handtest	dynamic_supply_current_1Mbps_1p9_1p9	ID#:NB1tOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD2_1p9_1p9			0.0005278	0.0017722	GELE			Numeric Limit	9	IDD_1MB_VDD2_1p9_1p9		False						
	ADuM225_handtest	dynamic_supply_current_25Mbps_1p9_1p9	ID#:NR1tOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_25Mbps_1p9_1p9	40000004							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	dynamic_supply_current_25Mbps_1p9_1p9	ID#:NR1tOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD1_1p9_1p9	270		0.0007176	0.0061824	GELE			Numeric Limit	9	IDD_25MB_VDD1_1p9_1p9		False						
	ADuM225_handtest	dynamic_supply_current_25Mbps_1p9_1p9	ID#:NR1tOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD2_1p9_1p9			0.0005373	0.0027627	GELE			Numeric Limit	9	IDD_25MB_VDD2_1p9_1p9		False						
	ADuM225_handtest	dynamic_supply_current_100Mbps_1p9_1p9	ID#:Nh1tOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100Mbps_1p9_1p9	40000005							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	dynamic_supply_current_100Mbps_1p9_1p9	ID#:Nh1tOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD1_1p9_1p9	266		0.0007516	0.0081484	GELE			Numeric Limit	9	IDD_100MB_VDD1_1p9_1p9		False						
	ADuM225_handtest	dynamic_supply_current_100Mbps_1p9_1p9	ID#:Nh1tOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD2_1p9_1p9			0.0005817	0.0057183	GELE			Numeric Limit	9	IDD_100MB_VDD2_1p9_1p9		False						
	ADuM225_handtest	idle_supply_current_N0_2p75_2p75	ID#:Nx1tOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N0_2p75_2p75	40000006							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	idle_supply_current_N0_2p75_2p75	ID#:Nx1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_2p75_2p75	276		0.0033918	0.0091082	GELE			Numeric Limit	7	IDD_VDD1_high_2p75_2p75		False						
	ADuM225_handtest	idle_supply_current_N0_2p75_2p75	ID#:Nx1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_2p75_2p75			0.0005289	0.0017711	GELE			Numeric Limit	7	IDD_VDD2_high_2p75_2p75		False						
	ADuM225_handtest	idle_supply_current_N0_2p75_2p75	ID#:Nx1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_2p75_2p75			0.0005411	0.0011589	GELE			Numeric Limit	7	IDD_VDD1_low_2p75_2p75		False						
	ADuM225_handtest	idle_supply_current_N0_2p75_2p75	ID#:Nx1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_2p75_2p75			0.0005262	0.0017738	GELE			Numeric Limit	7	IDD_VDD2_low_2p75_2p75		False						
	ADuM225_handtest	idle_supply_current_N1_2p75_2p75	ID#:OB1tOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N1_2p75_2p75	40000007							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	idle_supply_current_N1_2p75_2p75	ID#:OB1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_2p75_2p75	280		0.0005411	0.0011589	GELE			Numeric Limit	7	IDD_VDD1_high_2p75_2p75		False						
	ADuM225_handtest	idle_supply_current_N1_2p75_2p75	ID#:OB1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_2p75_2p75			0.0005262	0.0017738	GELE			Numeric Limit	7	IDD_VDD2_high_2p75_2p75		False						
	ADuM225_handtest	idle_supply_current_N1_2p75_2p75	ID#:OB1tOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_2p75_2p75			0.0033918	0.0091082	GELE			Numeric Limit	7	IDD_VDD1_low_2p75_2p75		False						
	ADuM225_handtest	idle_supply_current_N1_2p75_2p75	ID#:OB1tOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_2p75_2p75			0.0005289	0.0017711	GELE			Numeric Limit	7	IDD_VDD2_low_2p75_2p75		False						
	ADuM225_handtest	dynamic_supply_current_1Mbps_2p75_2p75	ID#:OR1tOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_1Mbps_2p75_2p75	40000008							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	dynamic_supply_current_1Mbps_2p75_2p75	ID#:OR1tOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD1_2p75_2p75	279		0.0007142	0.0059858	GELE			Numeric Limit	9	IDD_1MB_VDD1_2p75_2p75		False						
	ADuM225_handtest	dynamic_supply_current_1Mbps_2p75_2p75	ID#:OR1tOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD2_2p75_2p75			0.0005266	0.0018734	GELE			Numeric Limit	9	IDD_1MB_VDD2_2p75_2p75		False						
	ADuM225_handtest	dynamic_supply_current_25Mbps_2p75_2p75	ID#:Oh1tOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_25Mbps_2p75_2p75	40000009							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	dynamic_supply_current_25Mbps_2p75_2p75	ID#:Oh1tOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD1_2p75_2p75	278		0.0007207	0.0063793	GELE			Numeric Limit	9	IDD_25MB_VDD1_2p75_2p75		False						
	ADuM225_handtest	dynamic_supply_current_25Mbps_2p75_2p75	ID#:Oh1tOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD2_2p75_2p75			0.0005419	0.0027581	GELE			Numeric Limit	9	IDD_25MB_VDD2_2p75_2p75		False						
	ADuM225_handtest	dynamic_supply_current_100Mbps_2p75_2p75	ID#:Ox1tOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100Mbps_2p75_2p75	40000010							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_handtest	dynamic_supply_current_100Mbps_2p75_2p75	ID#:Ox1tOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD1_2p75_2p75	291		0.0007594	0.0087406	GELE			Numeric Limit	9	IDD_100MB_VDD1_2p75_2p75		False						
	ADuM225_handtest	dynamic_supply_current_100Mbps_2p75_2p75	ID#:Ox1tOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD2_2p75_2p75			0.0006154	0.0056846	GELE			Numeric Limit	9	IDD_100MB_VDD2_2p75_2p75		False						
